object_id,canonical_name,main_category,subcategory,district,address,phone,website,rating,reviews,canonical_lat,canonical_lng,google_lat,google_lng,yandex_lat,yandex_lng,dgis_lat,dgis_lng,osm_lat,osm_lng,google_place_id,yandex_object_id,dgis_object_id,osm_id,primary_source,source_url,source_count,coordinate_accuracy,data_confidence,operating_status,verification_status,geometry_type,admin_comment,data_collected_at
SEED000483,"YUNUS OTA",mahallas,махалля,Yunusabad,"100194, Tashkent, Yunusabad district, Yunusabad-14 block, 20A",,,,,41.37389,69.300217,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54955,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000484,YANGIBOG,mahallas,махалля,Yunusabad,"100194, Tashkent, Yunusabad district, Yunusabad-13 block, 20A",,,,,41.368313,69.296943,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54956,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000485,"YUNUS RADJABI",mahallas,махалля,Yakkasaray,"100031, Tashkent, Yakkasaray district, Rakatboshi Street, 36",,,,,41.301231,69.258435,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54959,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000486,KUSHBEGI,mahallas,махалля,Yakkasaray,"100022, Tashkent, Yakkasaray district, Kushbegi block of flats, 11A",,,,,41.269227,69.244633,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54960,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000487,KONSTITUTSIYA,mahallas,махалля,Yakkasaray,"100070, Tashkent, Yakkasaray district, Tafakkur pass., 43",,,,,41.290959,69.257959,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54961,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000488,TEPA,mahallas,махалля,Yakkasaray,"100070, Tashkent, Yakkasaray district, 2nd Jidazor dead end, 3A",,,,,41.295329,69.251816,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54962,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000489,MUKIMIY,mahallas,махалля,Yakkasaray,"100121, Tashkent, Yakkasaray district, 1st Kamil Yashin dead end, 1",,,,,41.277157,69.235244,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54964,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000490,YAKKASAROY,mahallas,махалля,Yakkasaray,"100121, Tashkent, Yakkasaray district, Bogibuston Street, 7A",,,,,41.263846,69.225446,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54965,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000491,BOGSAROY,mahallas,махалля,Yakkasaray,"100031, Tashkent, Yakkasaray district, Zanjirbog Street, 28",,,,,41.297823,69.263007,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54966,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000492,A.KAKHHAR,mahallas,махалля,Yakkasaray,"100100, Tashkent, Yakkasaray district, 1st Damarik pass., 57A",,,,,41.283896,69.262414,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54967,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000493,DAM-ARIK,mahallas,махалля,Yakkasaray,"100015, Tashkent, Yakkasaray district, 6th A.Kahhar pass., 71",,,,,41.281234,69.261664,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54968,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000494,MUXANDISLAR,mahallas,махалля,Yakkasaray,"100100, Tashkent, Yakkasaray district, Sh.Rustaveli Street, 61/1",,,,,41.280443,69.248821,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54969,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000495,BELARIK,mahallas,махалля,Yakkasaray,"100100, Tashkent, Yakkasaray district, Avloni Street, 52",,,,,41.289848,69.242555,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54970,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000496,TUKIMACHI,mahallas,махалля,Yakkasaray,"100121, Tashkent, Yakkasaray district, Djambul Street, 13",,,,,41.273847,69.23675,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54971,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000497,BOSHLIK,mahallas,махалля,Yakkasaray,"100022, Tashkent, Yakkasaray district, Bashlik block of flats, 19А",,,,,41.269014,69.249362,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54972,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000498,"SULAYMONOV KH",mahallas,махалля,Yakkasaray,"100070, Tashkent, Yakkasaray district, Minglar Street, 20",,,,,41.292845,69.265395,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54973,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000499,RAKATBOSHI,mahallas,махалля,Yakkasaray,"100100, Tashkent, Yakkasaray district, Urikzor Street, 138",,,,,41.293211,69.24718,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54974,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000500,RAKAT,mahallas,махалля,Yakkasaray,"100100, Tashkent, Yakkasaray district, Bogibuston Street, 35A",,,,,41.281015,69.242292,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54975,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000501,MEROS,mahallas,махалля,Yakkasaray,"100121, Tashkent, Yakkasaray district, Zaki Validi Street, 83",,,,,41.272223,69.231242,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=54976,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000502,TASHKENT,mahallas,махалля,Yangihayot,"100102, Tashkent, Yangihayot district, Markaziy Street, 18A",,,,,41.186558,69.220469,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=59117,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000503,UNIVERSITET,mahallas,махалля,Olmazor,"100174, Tashkent, Almazar district, Farobi Street, 400A",,,,,41.345921,69.209882,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=64271,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000504,"YUKORI YUZ",mahallas,махалля,,"111214, Tashkent region, Kibray district, Durmon village,",,,,,41.366927,69.401826,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=81433,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000505,AKBAROBOD,mahallas,махалля,Yunusabad,"100194, Tashkent, Yunusabad district, Yunusabad-3 block, 3A",,,,,41.363683,69.292122,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=85962,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000506,YAKKABOG,mahallas,махалля,Chilanzar,"100208, Tashkent, Chilanzar district, 3rd Khosilot dead end, Al-Khorezmi-2 block of flats, 36",,,,,41.262116,69.156145,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=89842,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000507,SHARQ,mahallas,махалля,Chilanzar,"100208, Tashkent, Chilanzar district, Gulistan block of flats, 22A",,,,,41.264273,69.165078,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=92369,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000508,BESHKAYRAGOCH,mahallas,махалля,Uchtepa,"100132, Tashkent, Uchtepa district, Kukcha Darvaza Street, 618A",,,,,41.309353,69.167118,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=92622,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000509,CHULPON,mahallas,махалля,Yashnabad,"100047, Tashkent, Yashnabad district, Pakhlavan Makhmud Street, 22nd Aviagorodok block of flats, 7B",,,,,41.303475,69.306916,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=93398,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000510,SOKHIL,mahallas,махалля,Bektemir,"100033, Tashkent, Bektemir district, Maydon Street, 2",,,,,41.221534,69.332195,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=95639,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000511,SARBON,mahallas,махалля,Mirzo-Ulugbek,"100037, Tashkent, Mirzo Ulugbek district, Archazor Street, 3",,,,,41.316145,69.373241,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=95672,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000512,FARKHOD,mahallas,махалля,Uchtepa,"100139, Tashkent, Uchtepa district, Chilanzar-23 block, 10A",,,,,41.285946,69.173487,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96181,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000513,HAMDUST,mahallas,махалля,Uchtepa,"100152, Tashkent, Uchtepa district, Chilanzar-25 block, 34A",,,,,41.276019,69.16768,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96182,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000514,SHAROF,mahallas,махалля,Uchtepa,"100117, Tashkent, Uchtepa district, Shark Street, 28A",,,,,41.272429,69.165563,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96183,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000515,DIYDOR,mahallas,махалля,Uchtepa,"100208, Tashkent, Uchtepa district, Chilanzar-30 block, 25A",,,,,41.268137,69.157924,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96184,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000516,DIYOROBOD,mahallas,махалля,Uchtepa,"100208, Tashkent, Uchtepa district, Chilanzar-31 block, 9A",,,,,41.263299,69.150712,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96185,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000517,ZULFIZAR,mahallas,махалля,Uchtepa,"100132, Tashkent, Uchtepa district, Yangi Labzak Street, 118",,,,,41.315421,69.156816,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96186,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000518,SHAFTOLIZOR,mahallas,махалля,Uchtepa,"100132, Tashkent, Uchtepa district, 1st Shoir pass., 86",,,,,41.328482,69.166889,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96187,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000519,KURGANTEPA,mahallas,махалля,Uchtepa,"100123, Tashkent, Uchtepa district, Chilanzar-11 block, 23A",,,,,41.279351,69.190959,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96188,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000520,KHURASAN,mahallas,махалля,Uchtepa,"100123, Tashkent, Uchtepa district, Chilanzar-12 block, 67A",,,,,41.280467,69.184914,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96189,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000521,BAKHORISTON,mahallas,махалля,Chilanzar,"100208, Tashkent, Chilanzar district, Al-Khorezmi-2 block of flats, 29A",,,,,41.261167,69.160672,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96190,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000522,JUNARIK,mahallas,махалля,Sergeli,"100149, Tashkent, Sergeli district, Chashtepa Street, 134",,,,,41.246328,69.204277,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96191,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000523,"KICHIK KHIRMONTEPA",mahallas,махалля,Chilanzar,"100156, Tashkent, Chilanzar district, Chilanzar-19 block, 22",,,,,41.272676,69.187055,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96192,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000524,FIDOKOR,mahallas,махалля,Chilanzar,"100135, Tashkent, Chilanzar district, Chilanzar-16 block, 2A",,,,,41.27629,69.198229,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96193,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000525,DOMBIRABAD,mahallas,махалля,Chilanzar,"100185, Tashkent, Chilanzar district, 4th Dumbrabad pass., 25",,,,,41.263866,69.205868,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96194,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000526,GAVKHAR,mahallas,махалля,Chilanzar,"100185, Tashkent, Chilanzar district, Nurkhon Street, 80",,,,,41.267623,69.212699,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96195,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000527,LUTFIY,mahallas,махалля,Chilanzar,"100054, Tashkent, Chilanzar district, 1st Lutfi pass., !",,,,,41.298274,69.2034,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96196,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000528,DILOBOD,mahallas,махалля,Chilanzar,"100097, Tashkent, Chilanzar district, Chilanzar-6 block, 11",,,,,41.287825,69.210831,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96198,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000529,BOGZOR,mahallas,махалля,Chilanzar,"100096, Tashkent, Chilanzar district, Chilanzar-7 block, 33A",,,,,41.298264,69.208755,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96199,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000530,BESH-YOGOCH,mahallas,махалля,Chilanzar,"100066, Tashkent, Chilanzar district, Furkat dead end, 5",,,,,41.303871,69.25046,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96200,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000531,"YANGI BELTEPA",mahallas,махалля,Shaykhantakhur,"100068, Tashkent, Shaykhontokhur district, Beltepa block of flats, 19",,,,,41.341133,69.170358,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96201,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000532,KHISLOT,mahallas,махалля,Olmazor,"100109, Tashkent, Almazar district, Shifokorlar Street, 42A",,,,,41.3608,69.186321,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96208,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000533,JIYDALI,mahallas,махалля,Olmazor,"100109, Tashkent, Almazar district, Olimpiya block of flats, 4B",,,,,41.365002,69.184942,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96209,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000534,"MUSTAKILLIK YURT",mahallas,махалля,Olmazor,"100179, Tashkent, Almazar district, Beshkurgan-4 block of flats, 2",,,,,41.366208,69.201622,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96210,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000535,ISTIKBOL,mahallas,махалля,Olmazor,"100098, Tashkent, Almazar district, Karakamish-2/1 block of flats, 18A",,,,,41.356925,69.218932,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96211,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000536,BUSTONOBOD,mahallas,махалля,Olmazor,"100098, Tashkent, Almazar district, Karakamish-2/1 block of flats, 36A",,,,,41.357109,69.223047,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96212,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000537,MOYARIK,mahallas,махалля,Olmazor,"100175, Tashkent, Almazar district, Keles Yuli Street, 51A",,,,,41.373643,69.223757,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96213,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000538,"KATTA KHASANBOY",mahallas,махалля,Yunusabad,"100193, Tashkent, Yunusabad district, Ahrorabad Street, 13A",,,,,41.388416,69.242966,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96214,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000539,KHASANBOY,mahallas,махалля,Yunusabad,"100009, Tashkent, Yunusabad district, Baraka Street, 110",,,,,41.379618,69.267566,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96215,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000540,TURKISTON,mahallas,махалля,Yunusabad,"100190, Tashkent, Yunusabad district, Jumamasjid Street, Yunusabad-6 block, 15A",,,,,41.367333,69.26477,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96216,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000541,ADOLAT,mahallas,махалля,Yunusabad,"100093, Tashkent, Yunusabad district, Yunusabad-4 block, 63A",,,,,41.361895,69.277475,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96217,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000542,NURMAKON,mahallas,махалля,Yunusabad,"100212, Tashkent, Yunusabad district, 2nd Farogat pass., Yunusabad-8 block, 6/1",,,,,41.375454,69.281704,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96218,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000543,"MING CHINOR",mahallas,махалля,Yunusabad,"100212, Tashkent, Yunusabad district, Farogat Street, Yunusabad-8 block, 9A",,,,,41.372185,69.282449,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96219,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000544,"YANGI ARIK",mahallas,махалля,Yunusabad,"100057, Tashkent, Yunusabad district, T.Jalilov Street, 33",,,,,41.346816,69.273066,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96220,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000545,"ABDURAKHMON JOMIY",mahallas,махалля,Yunusabad,"100057, Tashkent, Yunusabad district, 2nd Bogiravon pass., 28",,,,,41.350721,69.267852,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96221,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000546,YANGITARNOV,mahallas,махалля,Yunusabad,"100053, Tashkent, Yunusabad district, Chingiz Aytmatov Street, 3A",,,,,41.339196,69.294233,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96222,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000547,NODIRABEGIM,mahallas,махалля,Mirzo-Ulugbek,"100187, Tashkent, Mirzo Ulugbek district, Shurtepa Street, 74",,,,,41.336158,69.351044,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96252,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000548,GULSANAM,mahallas,махалля,Mirzo-Ulugbek,"100187, Tashkent, Mirzo Ulugbek district, Karasu-4 block of flats, 3B",,,,,41.332768,69.374905,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96253,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000549,BUZ,mahallas,махалля,Mirzo-Ulugbek,"100170, Tashkent, Mirzo Ulugbek district, Mirzo Ulugbek avenue, 71A",,,,,41.330859,69.329889,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96254,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000550,SHAHRISABZ,mahallas,махалля,Mirzo-Ulugbek,"100000, Tashkent, Mirzo Ulugbek district, Buyuk Ipak Yuli block of flats, 3A",,,,,41.313453,69.287629,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96255,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000551,AL-FAROBIY,mahallas,махалля,Mirzo-Ulugbek,"100142, Tashkent, Mirzo Ulugbek district, Ahmad Yugnaki block of flats, 35A",,,,,41.347249,69.387064,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96256,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000552,TRAKTORSOZLAR,mahallas,махалля,Mirzo-Ulugbek,"100142, Tashkent, Mirzo Ulugbek district, TTZ-1 block of flats, 34A",,,,,41.354985,69.388975,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96257,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000553,BIRDAMLIK,mahallas,махалля,Sergeli,"100198, Tashkent, Sergeli district, Kuylyuk-7 block of flats, 6A",,,,,41.245564,69.285732,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96258,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000554,OLCHAZOR,mahallas,махалля,Yangihayot,"100012, Tashkent, Yangihayot district, Kurgantepa Street, 1",,,,,41.202263,69.211057,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96259,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000555,CHORBOG,mahallas,махалля,Yangihayot,"100102, Tashkent, Yangihayot district, Sputnik-1 block of flats, Chinor Street, 69",,,,,41.199298,69.213755,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96260,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000556,VIKOR,mahallas,махалля,Yangihayot,"100102, Tashkent, Yangihayot district, Sputnik-6 block of flats, 5",,,,,41.201616,69.224412,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96261,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000557,SUGDIYONA,mahallas,махалля,Sergeli,"100209, Tashkent, Sergeli district, Sugdiyona Street, 2A",,,,,41.222272,69.231337,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96262,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000558,NURHAYOT,mahallas,махалля,Sergeli,"100209, Tashkent, Sergeli district, Sergeli-3 block of flats, 18A",,,,,41.214008,69.234343,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96263,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000559,BAYNALMINAL,mahallas,махалля,Mirabad,"100015, Tashkent, Mirabad district, Mironshokh Street, 88",,,,,41.284185,69.27296,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96264,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000560,DILBULOK,mahallas,махалля,Yakkasaray,"100022, Tashkent, Yakkasaray district, Kushbegi Street, 20A",,,,,41.269256,69.244661,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96265,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000561,ARMUGON,mahallas,махалля,Yakkasaray,"100022, Tashkent, Yakkasaray district, Bashlik block of flats, 7A",,,,,41.270418,69.255193,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96266,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000562,SHOKHJAKHON,mahallas,махалля,Yakkasaray,"100100, Tashkent, Yakkasaray district, Askiya Street, 29",,,,,41.28731,69.250639,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96267,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000563,BINOKOR,mahallas,махалля,Yangihayot,"100083, Tashkent, Yangihayot district, Sholikor Street, 1/1",,,,,41.176685,69.246328,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96274,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000564,BANOKATIY,mahallas,махалля,Mirabad,"100105, Tashkent, Mirabad district, Sarikul Street, 17A",,,,,41.277342,69.288164,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96275,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000565,YUKSALISH,mahallas,махалля,Mirabad,"100080, Tashkent, Mirabad district, Kuylyuk-3 block of flats, 30/17",,,,,41.250963,69.313065,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96276,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000566,ZARAFSHON,mahallas,махалля,Uchtepa,"100210, Tashkent, Uchtepa district, 4th Zarafshan pass., !",,,,,41.294972,69.144455,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96277,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000567,TEPAKURGON,mahallas,махалля,Uchtepa,"100123, Tashkent, Uchtepa district, Chilanzar-11 block, 37",,,,,41.276196,69.186244,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96278,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000568,VATAN,mahallas,махалля,Uchtepa,"100131, Tashkent, Uchtepa district, Chilanzar-24 block, 52A",,,,,41.282775,69.177414,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96279,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000569,BESHKURGON,mahallas,махалля,Chilanzar,"100161, Tashkent, Chilanzar district, Beshkurgan Street, 3",,,,,41.240248,69.172733,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96280,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000570,SHUKHRAT,mahallas,махалля,Chilanzar,"100156, Tashkent, Chilanzar district, Chilanzar-19 block, 30",,,,,41.269548,69.18382,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96281,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000571,"KATTA JARARIK",mahallas,махалля,Shaykhantakhur,"100068, Tashkent, Shaykhontokhur district, Djararik block of flats, 15-17",,,,,41.336969,69.180072,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=96282,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
