issue_id,issue_type,duplicate_group_id,object_id_1,object_id_2,distance_m,details,status
QI-30d7ebacbd8f,Без названия и адреса,,PHARM-b274df878f2f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e2969b1402a7,Без названия и адреса,,PHARM-30df3d29b594,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8f59e6aa3809,Без названия и адреса,,PHARM-a84de93f236b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-46b884ce8d6a,Без названия и адреса,,PHARM-39fc8dad84e0,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-a82cf39fc422,Без названия и адреса,,PHARM-8bf154051bd5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7ad0c0467ad0,Без названия и адреса,,PHARM-6035fc2db9e5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b139f8b2eabd,Без названия и адреса,,PHARM-3bed07889b27,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6f1e8c2d4baa,Без названия и адреса,,PHARM-a8a4fe2100c6,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f9388816d314,Без названия и адреса,,PHARM-c09eb1d944b5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-703b8553cc94,Без названия и адреса,,PHARM-ef1a4f44e214,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-eb51b456f433,Без названия и адреса,,PHARM-da23c94bd953,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6d3ad175b49b,Без названия и адреса,,PHARM-c51f2931dd92,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-cc4529ea3c34,Без названия и адреса,,PHARM-eaaf8da04191,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-dcfa689681c7,Без названия и адреса,,PHARM-5185be3bb7cf,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-442a38352aba,Без названия и адреса,,PHARM-087d26d7a611,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-443b5143c1e7,Без названия и адреса,,PHARM-49f689b5341e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-930f753ee111,Без названия и адреса,,PHARM-8bdac1a54ca5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2d16dc0c8a09,Без названия и адреса,,PHARM-28fd0065e367,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f08018893514,Без названия и адреса,,PHARM-d82a139993d7,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-428fb1cbe88a,Без названия и адреса,,PHARM-c0fef1f7b425,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d99974ec377d,Без названия и адреса,,PHARM-1118ff2dfab2,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f7ff7bf1dc92,Без названия и адреса,,PHARM-07c477d5343b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d6d0881117bc,Без названия и адреса,,PHARM-70fc10e679b9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4c2ec9260bdc,Без названия и адреса,,PHARM-4668c19f7b51,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-1942fc93137f,Без названия и адреса,,PHARM-0b4460fbb3ae,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-a3f03b74bd08,Без названия и адреса,,PHARM-6ad7969fcf64,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-15a5ca31a55e,Без названия и адреса,,PHARM-d4b142179dc4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-29e2a297a53e,Без названия и адреса,,PHARM-bb8895e45749,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8715ac6a6304,Без названия и адреса,,PHARM-bf5eeb720c4f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d545cb7661b7,Без названия и адреса,,PHARM-ff555b32a0ec,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f9b109ed4848,Без названия и адреса,,PHARM-9b688e6d365d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0bb8d9a23785,Без названия и адреса,,PHARM-7d09ff3a0604,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8a21f65a1524,Без названия и адреса,,PHARM-a55daa4603ec,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-1ed0b3a66a2e,Без названия и адреса,,PHARM-7d28f0fa2915,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2d50dc388c2e,Без названия и адреса,,PHARM-103276834ade,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-fa853114451c,Без названия и адреса,,PHARM-76e3865fb76b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ded8d05417ec,Без названия и адреса,,PHARM-93d5dfe3fd21,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c1ec6f159f76,Без названия и адреса,,PHARM-d4d054ddbb8d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-88acf96ad736,Без названия и адреса,,PHARM-67ab685752e8,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e59013cba2d9,Без названия и адреса,,PHARM-64e96fca100e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d8f923e9fd75,Без названия и адреса,,PHARM-05b5438fb5d9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-08ff81f0ab2b,Без названия и адреса,,PHARM-81aa84899e29,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f42d5b96b464,Без названия и адреса,,PHARM-f67993027968,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e9ace46a7940,Без названия и адреса,,PHARM-5ffc9514c4e0,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-a04476e4a6a3,Без названия и адреса,,PHARM-433dc753f982,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c7b391509802,Без названия и адреса,,PHARM-feee50e81f23,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-477dfbdb9f18,Без названия и адреса,,PHARM-105632cf5692,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9e32d4bcc73d,Без названия и адреса,,PHARM-30e91c4faa74,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e03470913d5e,Без названия и адреса,,PHARM-fe07bbf17eab,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f2aad10bb576,Без названия и адреса,,PHARM-d82c9f55e768,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-97234710d6be,Без названия и адреса,,PHARM-7efd75c06f61,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ad3e634dac66,Без названия и адреса,,PHARM-592ea11e29eb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-adad552e2c0e,Без названия и адреса,,PHARM-bc135847ee84,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6772fafdcf64,Без названия и адреса,,PHARM-f867b010e9d0,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-36e67a069a69,Без названия и адреса,,PHARM-07aeac1992f3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-a804c9f2a48b,Без названия и адреса,,PHARM-80cb7452f7d9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-348b13e65139,Без названия и адреса,,PHARM-2736ae7d667f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f4174bfb8526,Без названия и адреса,,PHARM-aeafa71ac677,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-20ae0d31cfc9,Без названия и адреса,,PHARM-712c2c48cce4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-3423b1f7f1ed,Без названия и адреса,,PHARM-bd9f8b7e7c85,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-85cad7a08a6e,Без названия и адреса,,PHARM-b6731f57612e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4614c9bc2831,Без названия и адреса,,PHARM-1dea2117f21a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b81784a05398,Без названия и адреса,,PHARM-fda4c7860efe,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c56cf2a565a6,Без названия и адреса,,PHARM-d8c9c891507f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-55824d89904b,Без названия и адреса,,PHARM-d62bd5390765,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-970551aa963b,Без названия и адреса,,PHARM-d0a7c3a3ca66,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-5892c01fe852,Без названия и адреса,,PHARM-0319de43dd9e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-5988174e312b,Без названия и адреса,,PHARM-dae73f6c2d97,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-5345014d9a69,Без названия и адреса,,PHARM-de9207bc7865,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-faa5b571305c,Без названия и адреса,,PHARM-e1984a9773e2,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c9856ae3e6d0,Без названия и адреса,,PHARM-22d5d6ff1004,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-a90982b64ff3,Без названия и адреса,,PHARM-32ea94e7a384,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c472cc62e456,Без названия и адреса,,PHARM-298b7abf5151,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-091db7c3c5c1,Без названия и адреса,,PHARM-4a1bc40bc558,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c416ff1f6a24,Без названия и адреса,,PHARM-abfc2d6db441,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2fb59836d920,Без названия и адреса,,PHARM-6820153f82f3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-43dab578a55a,Без названия и адреса,,PHARM-41e42b6df14c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-39ec7e27aabe,Без названия и адреса,,PHARM-a54ae3f97f82,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7ec8fcffe465,Без названия и адреса,,PHARM-eee98cab54d9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9881bfeb5210,Без названия и адреса,,PHARM-becc138af861,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-63db561657ee,Без названия и адреса,,PHARM-b13abf14ffa9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7faeefcd6bc2,Без названия и адреса,,PHARM-0834edead292,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-1cae285a1a50,Без названия и адреса,,PHARM-e1606067d07f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0fad32cf20c5,Без названия и адреса,,PHARM-652a21adfd8c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0ace76b3a6eb,Без названия и адреса,,PHARM-60a5d5eafc35,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-bc9892802390,Без названия и адреса,,PHARM-d2f2208ce234,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c48a1be51ea3,Без названия и адреса,,PHARM-93dfd5963eff,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9cf2fcd4af53,Без названия и адреса,,PHARM-cc283ed6409c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-827bb743965a,Без названия и адреса,,PHARM-7bff3b6ab380,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-403428fe11c3,Без названия и адреса,,PHARM-f948aaccee16,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-eee094fa1376,Без названия и адреса,,PHARM-1869dac0fdcb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-72fb8c1a1933,Без названия и адреса,,PHARM-8da75eccb998,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-14d7a8548611,Без названия и адреса,,PHARM-bbdb4f7eb824,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b2e6d642a973,Без названия и адреса,,PHARM-20c6bb199f83,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-77328a62c475,Без названия и адреса,,PHARM-f3e0116f6040,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7ee2a1e943f2,Без названия и адреса,,PHARM-036039420417,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-746711403323,Без названия и адреса,,PHARM-5d16ef1ada9d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-114b92c4d064,Без названия и адреса,,PHARM-694bbbc0e2e4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-02788dc42b46,Без названия и адреса,,PHARM-509ab6dece2d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d78c71d792b6,Без названия и адреса,,PHARM-7d5a80f0cfe5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-bb4b16d95015,Без названия и адреса,,PHARM-83bb22db7175,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e67f0702cf97,Без названия и адреса,,PHARM-2a431455da47,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-5636023f5c33,Без названия и адреса,,PHARM-aeb32a505b2a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7299ebc76555,Без названия и адреса,,PHARM-79763c40614f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-31fe8c0dd65b,Без названия и адреса,,PHARM-0750d35c9b2c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-72345423f95a,Без названия и адреса,,PHARM-017457a8398d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-13e621927588,Без названия и адреса,,PHARM-a35aa6a5c8ab,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-732f876e8fe3,Без названия и адреса,,PHARM-32b404ebc69b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-31a86344bef0,Без названия и адреса,,PHARM-1e3d83e7fa26,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-66d8cd11b08d,Без названия и адреса,,PHARM-82c83cdff3d7,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-58ccbe218d99,Без названия и адреса,,PHARM-ae25189001a5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-411fcb139e74,Без названия и адреса,,PHARM-e99c5a60a7bc,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4104025cdfda,Без названия и адреса,,PHARM-e10fa9679cdb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e7827ea2ebb9,Без названия и адреса,,PHARM-7baceafc3d85,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4f2bcfbd7187,Без названия и адреса,,PHARM-8709542be568,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-16b4bd0752f4,Без названия и адреса,,PHARM-37d3e879a09e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-1260a262a4b4,Без названия и адреса,,PHARM-403b9e6e1111,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-d09a7c7044eb,Без названия и адреса,,PHARM-4c96a271bb1b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e1295bdd7568,Без названия и адреса,,PHARM-37a4bd748c47,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ab287b5175c1,Без названия и адреса,,PHARM-ecd7007bf94f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b2e4b81cb2aa,Без названия и адреса,,PHARM-dfc253dd7f7a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-99c9d85e5fba,Без названия и адреса,,PHARM-c96cba2031cc,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-93a13f5f01b8,Без названия и адреса,,PHARM-a94f84811fe1,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-cdd557ad54b9,Без названия и адреса,,PHARM-17f5744f65b3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c448b1b3e4b8,Без названия и адреса,,PHARM-4af04ad2229e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8dbb622c3c95,Без названия и адреса,,PHARM-9408b01b2d81,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0beb0f6aa98b,Без названия и адреса,,PHARM-1db6ed99bfe2,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8389431997d3,Без названия и адреса,,PHARM-c02a984630ee,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-f5c3ee6f250d,Без названия и адреса,,PHARM-e96400efdd46,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b1301c04755b,Без названия и адреса,,PHARM-779299c09305,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-fc401cf81791,Без названия и адреса,,PHARM-ba2116fac50f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-95351d4f32ad,Без названия и адреса,,PHARM-80c446a13f48,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-3f6a41ff81ab,Возможный дубликат по названию,DUP-NAME-0001,MED-cf26024e118d,MED-0d1a14112fbe,148.1,стоматология,Требует проверки
QI-bb91a160348c,Возможный дубликат по названию,DUP-NAME-0001,MED-cf26024e118d,MED-6d676d1b3f49,244.9,стоматология,Требует проверки
QI-57996cded516,Возможный дубликат по названию,DUP-NAME-0001,MED-0d1a14112fbe,MED-6d676d1b3f49,101.7,стоматология,Требует проверки
QI-5e14ababa538,Возможный дубликат по названию,DUP-NAME-0002,MED-6085d143f746,MED-1daf4c8b718b,95.1,bravo pharma,Требует проверки
QI-96f48ec73a40,Возможный дубликат по названию,DUP-NAME-0003,MED-ed2271f86edc,MED-d260ab549fe1,169.8,ведомственная поликлиника нак хаво йулари,Требует проверки
QI-e256e33a7e17,Возможный дубликат по названию,DUP-NAME-0004,MED-7b4d7b7fdbb1,MED-b7f086b1ca5a,42.9,saif optima,Требует проверки
QI-5a8892c21800,Возможный дубликат по названию,DUP-NAME-0005,MED-ee3b18029c67,MED-f11862e56c49,193.3,стоматологическая поликлиника,Требует проверки
QI-1b1f639dc47f,Возможный дубликат по названию,DUP-NAME-0006,MED-6469be7d3052,MED-f0044977aaf0,3.3,medik as,Требует проверки
QI-f13f2063213a,Возможный дубликат по названию,DUP-NAME-0007,MED-6944e4a6808f,MED-6d08eb179177,64.4,medion,Требует проверки
QI-c32ffb76855b,Возможный дубликат по названию,DUP-NAME-0008,MED-d45828bb8481,MED-a490354a49f7,1.7,глазная областная поликлиника,Требует проверки
QI-713d23094a76,Возможный дубликат по названию,DUP-NAME-0009,MED-3df4a85f0e05,MED-d0b631e5c148,20.4,кўксарой,Требует проверки
QI-540ece02515e,Возможный дубликат по названию,DUP-NAME-0010,MED-586557211d49,MED-74724fff2f7f,213.6,global med system,Требует проверки
QI-5f9849ab9ff7,Возможный дубликат по названию,DUP-NAME-0011,MED-a35f7cca95de,MED-4cc18cf75355,17.7,nora medical,Требует проверки
QI-a26b6822a5e5,Возможный дубликат по названию,DUP-NAME-0011,MED-a35f7cca95de,MED-33f7d9e03731,210.1,nora medical,Требует проверки
QI-1fbb27528802,Возможный дубликат по названию,DUP-NAME-0011,MED-4cc18cf75355,MED-33f7d9e03731,192.9,nora medical,Требует проверки
QI-61e9741e28fe,Возможный дубликат по названию,DUP-NAME-0012,MED-7d00d4334909,MED-959abbb2195c,188.5,avisa med service,Требует проверки
QI-46b77f5d61a1,Возможный дубликат по названию,DUP-NAME-0013,MED-822bce2e675c,MED-f8b4965009a1,137.5,juramed,Требует проверки
QI-b41bd18878fc,Возможный дубликат по названию,DUP-NAME-0014,MED-c86a9e63c15a,MED-d54ffd3cd577,70.4,специальная инфекционная больница covid 19,Требует проверки
QI-234a90c38b83,Возможный дубликат по названию,DUP-NAME-0015,MED-98d4c5e8db6e,MED-f51b8cf98a9d,51.8,labnet,Требует проверки
QI-60485d8deebb,Возможный дубликат по названию,DUP-NAME-0016,MED-0e761a009785,MED-87246c4f96fb,58.5,medilux medical,Требует проверки
QI-b6a4142c3169,Возможный дубликат по названию,DUP-NAME-0017,MED-366aef277497,MED-7de3969933e4,92.6,doctor d,Требует проверки
QI-e20cc1626fe0,Возможный дубликат по названию,DUP-NAME-0017,MED-366aef277497,MED-fc58eaec39c8,198.5,doctor d,Требует проверки
QI-2d0fa0f1aec0,Возможный дубликат по названию,DUP-NAME-0017,MED-7de3969933e4,MED-fc58eaec39c8,107.2,doctor d,Требует проверки
QI-ca3552066797,Возможный дубликат по названию,DUP-NAME-0018,MED-819ca88e9198,MED-17882c0ccaa9,81.7,туберкулёзный диспансер,Требует проверки
QI-f5ce382886b6,Возможный дубликат по названию,DUP-NAME-0019,MED-0f7cf6565f7b,MED-c0b472ae0be1,169.1,центральный госпиталь мвд,Требует проверки
QI-4a33b9effd58,Возможный дубликат по названию,DUP-NAME-0020,MED-d290189111aa,MED-2d7967e090a7,14.9,стоматология без названия в источнике,Требует проверки
QI-894e764872fd,Возможный дубликат по названию,DUP-NAME-0020,MED-49b6802aab01,MED-66df19299453,120.5,стоматология без названия в источнике,Требует проверки
QI-ff43f5b26c67,Возможный дубликат по названию,DUP-NAME-0020,MED-7520a4d08f5a,MED-4ac9f69a1fd3,155.0,стоматология без названия в источнике,Требует проверки
QI-cbb735314f6a,Возможный дубликат по названию,DUP-NAME-0021,MED-ff5f5783513a,MED-1fa1eaf64e98,0.0,поликлиника без названия,Требует проверки
QI-6fb5c9775cfe,Разные объекты с одинаковыми координатами,DUP-COORD-0022,BC-54dd18808faa,BC-edb2bcf76272,0,Econor / MAXAM,Требует проверки
QI-87a606f44c65,Разные объекты с одинаковыми координатами,DUP-COORD-0023,BC-ab375ddbbb27,BC-df8cf7615442,0,Falcom / REGENT,Требует проверки
QI-77e289d8c0b7,Разные объекты с одинаковыми координатами,DUP-COORD-0024,BC-621e244b21e5,BC-ffefb05a70db,0,Status / G BUILD,Требует проверки
QI-e4bfd52ace25,Разные объекты с одинаковыми координатами,DUP-COORD-0025,BC-fde382e94a47,BC-552240c0d802,0,Vega business center / SK MEDIA,Требует проверки
QI-f870ba6b5432,Разные объекты с одинаковыми координатами,DUP-COORD-0026,BC-185d7ead26ee,BC-f859a28a32d9,0,Korea Uzbekistan Business Association / AMIR,Требует проверки
QI-4ce19bb518a3,Разные объекты с одинаковыми координатами,DUP-COORD-0027,BC-7ccfbdebc4e0,BC-fc061fef3995,0,UzOman tower / DIM TOWER,Требует проверки
QI-52659d291f98,Разные объекты с одинаковыми координатами,DUP-COORD-0028,MED-24a722a18e94,PHARM-310a8a4c5aca,0,Az-Med Clinic / Аптека без названия #0458,Требует проверки
QI-c54b24fda0a1,Разные объекты с одинаковыми координатами,DUP-COORD-0029,MED-b88e1e1cdd9f,MED-4124b4d21a82,0,Emu Oq tepa filial / Smart Doctor,Требует проверки
QI-f2e896793020,Разные объекты с одинаковыми координатами,DUP-COORD-0030,MED-e5b28d9ce0b7,MED-e639476f83ac,0,Medion Aesthetic & SPA / Medion Dental Care,Требует проверки
QI-5ae86c48990a,Разные объекты с одинаковыми координатами,DUP-COORD-0031,MED-d7b2d24ddbe3,PHARM-a064947fb48d,0,Irodamed / Аптека без названия #0126,Требует проверки
QI-46ee2c87d520,Разные объекты с одинаковыми координатами,DUP-COORD-0032,MED-980dd2f69b85,PHARM-9c1543c69d20,0,Max-Farm Clinic / Аптека без названия #0478,Требует проверки
QI-f07b55b44b48,Разные объекты с одинаковыми координатами,DUP-COORD-0033,MED-c20fb6220007,PHARM-5746aaeb4ff3,0,Семейная поликлиника №33 / Аптека без названия #0632,Требует проверки
QI-9c6d2bf81b3c,Разные объекты с одинаковыми координатами,DUP-COORD-0034,MED-4ede93d79f2f,PHARM-a60910ab8b67,0,Семейная поликлиника №58 / Аптека без названия #0493,Требует проверки
QI-ec87c6450843,Разные объекты с одинаковыми координатами,DUP-COORD-0035,PHARM-b7ab99972c80,PHARM-d72181862083,0,Аптека без названия #0005 / Аптека без названия #0873,Требует проверки
QI-a293cbba6526,Разные объекты с одинаковыми координатами,DUP-COORD-0036,PHARM-e3ab33c42272,PHARM-652a21adfd8c,0,Аптека без названия #0091 / Аптека без названия #0979,Требует проверки
QI-7941ed2f4dbd,Разные объекты с одинаковыми координатами,DUP-COORD-0037,PHARM-e5feaeea1b59,PHARM-5ccd306f03f3,0,Аптека без названия #0149 / Аптека без названия #0152,Требует проверки
QI-adaf09a779c0,Разные объекты с одинаковыми координатами,DUP-COORD-0038,PHARM-8099f0f6b9ed,PHARM-ea8d1d24fd19,0,Аптека без названия #0160 / Аптека без названия #0694,Требует проверки
QI-077d294e0395,Разные объекты с одинаковыми координатами,DUP-COORD-0039,PHARM-650bb1a7eb71,PHARM-81a574113fd1,0,Аптека без названия #0161 / Аптека без названия #0620,Требует проверки
QI-357fd906b8d5,Разные объекты с одинаковыми координатами,DUP-COORD-0039,PHARM-650bb1a7eb71,PHARM-98e9cf58cf8a,0,Аптека без названия #0161 / Аптека без названия #0622,Требует проверки
QI-cb9ee5b1d5be,Разные объекты с одинаковыми координатами,DUP-COORD-0039,PHARM-81a574113fd1,PHARM-98e9cf58cf8a,0,Аптека без названия #0620 / Аптека без названия #0622,Требует проверки
QI-3c41ef91b76b,Разные объекты с одинаковыми координатами,DUP-COORD-0040,PHARM-69bc1b3ec401,PHARM-e212af880fb7,0,Аптека без названия #0186 / Аптека без названия #0612,Требует проверки
QI-1505378a0077,Разные объекты с одинаковыми координатами,DUP-COORD-0041,PHARM-f3613ea7b050,PHARM-26cf924ba43b,0,Аптека без названия #0236 / Аптека без названия #0303,Требует проверки
QI-30c22af3a594,Разные объекты с одинаковыми координатами,DUP-COORD-0042,PHARM-b0ae717ee07a,PHARM-2d936301d2c0,0,Аптека без названия #0318 / Аптека без названия #0350,Требует проверки
QI-a0d61216bcdc,Разные объекты с одинаковыми координатами,DUP-COORD-0043,PHARM-1b6d88fad67a,PHARM-7a7a2bc898af,0,Аптека без названия #0337 / Аптека без названия #0344,Требует проверки
QI-4cde59017777,Разные объекты с одинаковыми координатами,DUP-COORD-0044,PHARM-6be82729c769,PHARM-69df1cee9317,0,Аптека без названия #0402 / Аптека без названия #0419,Требует проверки
QI-203384e329f5,Разные объекты с одинаковыми координатами,DUP-COORD-0045,PHARM-24528b8c6984,PHARM-a8198b78c33c,0,Аптека без названия #0480 / Аптека без названия #0481,Требует проверки
QI-495cf1b6cd98,Разные объекты с одинаковыми координатами,DUP-COORD-0046,PHARM-3fc36f61f68e,PHARM-0a4b92959d0a,0,Аптека без названия #0537 / Аптека без названия #0546,Требует проверки
QI-2eb8e935e64c,Разные объекты с одинаковыми координатами,DUP-COORD-0047,PHARM-b8652b89d172,PHARM-9aae8f3e9837,0,Аптека без названия #0539 / Аптека без названия #0545,Требует проверки
QI-bb20cdba0e10,Разные объекты с одинаковыми координатами,DUP-COORD-0048,PHARM-5f07befc8698,PHARM-7844c2f3c1e9,0,Аптека без названия #0586 / Аптека без названия #0591,Требует проверки
QI-d11799f05685,Разные объекты с одинаковыми координатами,DUP-COORD-0049,PHARM-c066ef7e65e6,PHARM-e17f7ee42625,0,Аптека без названия #0619 / Аптека без названия #0621,Требует проверки
QI-0a60c575a5a4,Разные объекты с одинаковыми координатами,DUP-COORD-0050,PHARM-ee0c118e35ae,PHARM-dbbc1caafd84,0,Аптека без названия #0640 / Аптека без названия #0641,Требует проверки
QI-a133c2777198,Разные объекты с одинаковыми координатами,DUP-COORD-0051,PHARM-cf6b11a9f673,PHARM-7556fe96bcf4,0,Аптека без названия #0745 / Аптека без названия #0747,Требует проверки
